reading_id,ts,station,lat,lon,reading_c,humidity_pct,calibration,battery_pct,alarm,split
11419,2025-04-29 03:00:00,north,45.066671,7.68731,25.44,64.58,0.9429,58.8,0,test
11420,2025-04-29 04:00:00,north,45.071497,7.687833,25.072,65.03,1.0675,53.2,0,test
11421,2025-04-29 05:00:00,harbour,45.041146,7.610662,30.032,59.84,1.0695,55.2,1,test
11422,2025-04-29 06:00:00,north,45.066003,7.683409,25.212,61.53,1.0262,58.8,1,test
11423,2025-04-29 07:00:00,north,45.077604,7.678103,27.274,55.41,1.0596,55.5,1,test
11424,2025-04-29 08:00:00,hill,45.098967,7.734589,21.579,64.21,0.9959,58.8,0,test
11425,2025-04-29 09:00:00,north,45.073165,7.682325,24.017,69.77,0.9738,59.3,0,test
11426,2025-04-29 10:00:00,hill,45.101119,7.737162,20.961,65.87,1.118,59.2,0,test
11427,2025-04-29 11:00:00,harbour,45.042642,7.616725,25.765,61.92,0.9881,60.6,1,test
11428,2025-04-29 12:00:00,north,45.072307,7.683251,23.449,67.99,1.0625,54.6,0,test
11429,2025-04-29 13:00:00,north,45.073696,7.688083,21.628,68.47,0.9606,55.4,0,test
11430,2025-04-29 14:00:00,north,45.075991,7.686936,21.209,65.72,1.0197,56.1,0,test
11431,2025-04-29 15:00:00,harbour,45.037756,7.615495,25.269,55.54,1.0419,56.2,1,test
11432,2025-04-29 16:00:00,hill,45.115876,7.742637,15.066,82.07,,58.9,0,test
11433,2025-04-29 17:00:00,north,45.071866,7.689298,19.964,69.12,0.926,57.9,0,test
11434,2025-04-29 18:00:00,north,45.066901,7.689546,20.538,64.1,0.9652,55.4,0,test
11435,2025-04-29 19:00:00,north,45.064684,7.689965,21.4,66.84,0.9823,56.1,0,test
11436,2025-04-29 20:00:00,north,45.079818,7.683898,20.718,70.58,1.0025,54.6,0,test
11437,2025-04-29 21:00:00,north,45.076968,7.685982,20.321,63.05,0.9627,56.2,0,test
11438,2025-04-29 22:00:00,hill,45.104187,7.736732,19.798,72.22,,54.3,0,test
11439,2025-04-29 23:00:00,harbour,45.044377,7.618174,27.064,61.52,0.9488,60.5,1,test
